key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
KN,2021-03-30,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.660494,24.654321,29.166667,1.17475,,21.743056,73.865368
KN,2021-03-31,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.333333,23.0,28.494444,2.44475,,21.290123,77.735038
KN,2021-04-01,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.277778,23.822222,28.727778,1.382889,,20.037037,67.924929
KN,2021-04-02,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.377778,23.244444,28.127778,1.2065,,20.981481,76.924442
KN,2021-04-03,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.372222,23.716667,28.616667,1.3462,,21.055556,72.0053
KN,2021-04-04,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.361111,23.05,28.811111,0.3048,,20.623457,70.265841
KN,2021-04-05,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.25,23.366667,28.872222,0.0,,21.074074,72.571366
KN,2021-04-06,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.288889,23.855556,28.933333,0.0,,22.037037,76.866016
KN,2021-04-07,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.072222,23.655556,28.788889,1.143,,21.765432,76.34022
KN,2021-04-08,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.466667,23.533333,28.322222,2.3876,,21.314815,77.41458
KN,2021-04-09,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.522222,23.455556,28.188889,1.3716,,18.876543,66.785245
KN,2021-04-10,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.477778,23.0,28.105556,0.4318,,17.271605,59.915298
KN,2021-04-11,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.366667,22.488889,28.088889,0.0,,17.166667,59.87302
KN,2021-04-12,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.927778,22.316667,28.316667,0.0,,19.604938,67.191355
KN,2021-04-13,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.894444,24.740741,29.366667,1.749778,,23.493827,81.301738
KN,2021-04-14,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.144444,24.383333,29.722222,0.028222,,23.641975,80.898183
KN,2021-04-15,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.388889,24.244444,29.261111,0.0635,,21.58642,74.864795
KN,2021-04-16,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.32716,25.135802,29.62963,0.0635,,23.576389,79.202363
KN,2021-04-17,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.488889,25.183333,29.883333,0.2032,,22.876543,75.326048
KN,2021-04-18,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.422222,25.038889,29.855556,0.0,,22.388889,73.235342
KN,2021-04-19,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.45,24.933333,30.122222,0.0,,21.746914,70.47393
KN,2021-04-20,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.35,25.077778,29.85,0.564444,,21.549383,70.118595
KN,2021-04-21,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.333333,23.227778,29.561111,4.98475,,21.641975,75.132368
KN,2021-04-22,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.677778,23.416667,29.311111,3.39725,,21.759259,73.782554
KN,2021-04-23,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.022222,23.711111,29.466667,1.0922,,21.444444,70.818986
KN,2021-04-24,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.122222,24.438889,29.35,0.1016,,20.716049,67.432399
KN,2021-04-25,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.938889,24.088889,29.605556,0.3175,,20.617284,67.69249
KN,2021-04-26,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.944444,23.944444,29.527778,0.0,,20.475309,66.8719
KN,2021-04-27,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.87037,23.981481,29.487654,0.028222,,21.138889,70.009166
KN,2021-04-28,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,24.598765,20.308642,28.17284,3.6195,,21.47619,78.171048
KN,2021-04-29,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,44,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,25.197531,21.006173,28.17284,8.091714,,21.587302,75.054212
KN,2021-04-30,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,1,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.481481,24.209877,28.876543,0.834571,,21.354167,72.840295
KN,2021-05-01,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.592593,24.074074,28.950617,0.028222,,21.694444,73.733286
KN,2021-05-02,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.882716,24.45679,29.487654,0.366889,,21.791667,72.894996
KN,2021-05-03,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.820988,22.938272,29.530864,0.705556,,22.263889,75.540326
KN,2021-05-04,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.191358,24.660494,29.58642,1.862667,,21.729167,71.485336
KN,2021-05-05,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.141975,24.660494,29.530864,0.22225,,21.743056,71.697707
KN,2021-05-06,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.864198,24.736111,29.358025,0.41275,,21.083333,70.138928
KN,2021-05-07,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.919753,24.197531,29.308642,0.197556,,20.833333,68.712399
KN,2021-05-08,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.296296,24.734568,29.518519,0.79375,,21.743056,70.951447
KN,2021-05-09,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.012346,25.074074,29.290123,0.169333,,23.076389,78.367921
KN,2021-05-10,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.320988,25.160494,29.808642,1.233714,,22.319444,73.516253
KN,2021-05-11,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,26.983333,24.45,29.711111,0.310444,,22.419753,75.725703
KN,2021-05-12,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.475309,25.04321,29.888889,0.056444,,21.75,70.332657
KN,2021-05-13,ChIJDXKKxm4ZEowR6IYdmsaa6d4,Q763,country/KNA,KN,Saint Kitts and Nevis,,,,,,,KN,KNA,0,0,0,,,45,0,,,,,,,,,,,,53192,30289,30759,36554,16269,,,204585.0,0.778,8554,8458,5438,9689,9470,9136,6486,2500,1052,263,1316,1050992592,19896,,536899,17.33,-62.666667,,260,36,230,71.33659,,13.3,9.8,,,,,,4.2188,2.6758,902.658997,431.199463,,,,,,,,,,,,,,,,,,,,,,,,,,,78858099999,5.94533,27.133333,24.694444,29.65,0.9652,,21.833333,72.247435
