key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
YE,2020-09-16,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,3,2,,,2026,586,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,27,30,44,6,0,4,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,33.666667,24.0,41.0,0.0,,-1.944444,10.16149
YE,2020-09-17,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,2,0,,,2028,586,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,21,22,37,6,7,5,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,32.388889,25.0,38.777778,0.0,,-3.555556,9.688078
YE,2020-09-18,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,2,0,,,2030,586,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,17,23,31,-2,3,6,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,31.666667,22.0,39.0,0.0,,-1.388889,11.847987
YE,2020-09-19,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,1,,,2030,587,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,24,29,7,6,1,5,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,30.5,21.0,39.0,0.0,,-3.944444,10.477165
YE,2020-09-20,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,2,0,,,2032,587,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,27,32,37,2,2,4,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,30.388889,20.0,38.777778,0.0,,0.666667,14.798728
YE,2020-09-21,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2032,587,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,23,27,39,3,-7,6,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,30.944444,20.0,39.277778,0.0,,-0.111111,13.551539
YE,2020-09-22,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2033,587,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,25,30,40,10,0,4,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,31.722222,20.777778,39.0,0.0,,1.166667,14.217959
YE,2020-09-23,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2033,587,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,20,25,32,10,-5,5,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,30.944444,21.611111,38.611111,0.0,,0.388889,14.051346
YE,2020-09-24,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,1,,,2033,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,18,20,31,12,1,5,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,31.888889,21.222222,39.611111,0.0,,0.777778,13.695638
YE,2020-09-25,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2034,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,14,18,25,3,-4,6,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,32.166667,20.888889,40.0,0.0,,1.722222,14.42759
YE,2020-09-26,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2034,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,18,24,3,8,-13,7,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,32.388889,23.277778,39.222222,0.0,,1.833333,14.36113
YE,2020-09-27,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2035,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,23,26,31,6,-10,6,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,31.833333,22.0,39.222222,0.0,,2.333333,15.357508
YE,2020-09-28,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2035,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,25,25,40,10,3,4,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,27.78,41136099999,238.027608,31.888889,23.222222,39.0,0.0,,0.5,13.423927
YE,2020-09-29,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,3,0,,,2038,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,22,29,37,14,-2,4,2,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,41.67,41136099999,238.027608,31.444444,20.722222,39.0,0.0,,0.555556,13.822232
YE,2020-09-30,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,5,0,,,2043,588,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,18,23,26,9,-9,2,2,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,41.67,41136099999,238.027608,31.722222,23.777778,38.722222,0.0,,0.777778,13.825689
YE,2020-10-01,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,2,,,2044,590,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,20,21,28,10,-1,-1,2,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,41.67,41136099999,238.027608,31.055556,24.5,37.611111,0.0,,0.888889,14.475391
YE,2020-10-02,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2045,590,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,17,30,23,5,-8,-1,2,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,41.67,41136099999,238.027608,29.833333,22.0,36.5,0.0,,0.277778,14.855114
YE,2020-10-03,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,2,,,2045,592,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,21,36,-3,8,-6,-1,2,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,41.67,41136099999,238.027608,29.333333,19.611111,36.0,0.0,,0.833333,15.915064
YE,2020-10-04,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,1,,,2045,593,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,27,41,32,9,-5,0,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,30.333333,20.277778,38.0,0.0,,0.333333,14.492788
YE,2020-10-05,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,6,1,,,2051,594,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,27,37,34,11,-1,-1,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,30.166667,19.111111,37.388889,0.0,,-0.222222,14.054464
YE,2020-10-06,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,2,0,,,2053,594,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,25,40,32,18,-3,-1,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,29.888889,19.0,,0.0,,-0.555556,13.938392
YE,2020-10-07,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2054,594,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,20,33,28,12,-4,0,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,30.0,19.0,38.0,0.0,,-2.833333,11.713556
YE,2020-10-08,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2055,594,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,21,30,28,10,4,1,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,29.833333,19.0,37.0,0.0,,-2.5,12.122236
YE,2020-10-09,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,2,,,2055,596,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,15,28,19,7,-3,3,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,29.666667,23.388889,35.0,0.0,,2.0,16.973801
YE,2020-10-10,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2056,596,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,20,31,-3,5,2,4,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,29.833333,23.277778,35.0,0.0,,3.777778,19.067593
YE,2020-10-11,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,1,,,2056,597,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,24,37,31,6,3,4,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,29.333333,22.388889,34.0,0.0,,3.222222,18.871536
YE,2020-10-12,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2057,597,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,27,36,31,8,6,3,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,34.26,41136099999,238.027608,28.888889,23.222222,35.0,0.0,,3.888889,20.293912
YE,2020-10-13,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2057,597,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,26,41,32,21,3,3,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,28.888889,21.722222,35.0,0.0,,3.722222,20.057522
YE,2020-10-14,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2057,597,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,18,37,24,7,-17,6,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,27.777778,17.722222,35.0,0.0,,1.666667,18.493434
YE,2020-10-15,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,2,0,,,2059,597,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,24,41,32,19,6,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,26.388889,17.5,33.277778,0.0,,0.888889,18.97528
YE,2020-10-16,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2059,597,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,18,43,25,16,0,5,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,26.555556,16.5,33.0,0.0,,2.333333,20.83603
YE,2020-10-17,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,1,,,2060,598,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,21,43,2,15,2,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,26.777778,18.388889,32.0,0.0,,1.722222,19.688029
YE,2020-10-18,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2060,598,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,25,45,32,20,2,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,25.666667,15.0,32.722222,0.0,,0.055556,18.646731
YE,2020-10-19,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,1,0,,,2061,598,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,25,44,38,18,7,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,26.0,19.611111,32.0,0.0,,-0.388889,17.70142
YE,2020-10-20,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2061,598,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,22,42,35,14,3,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,25.722222,16.5,32.0,0.0,,-4.222222,13.554835
YE,2020-10-21,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2061,598,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,22,41,30,7,2,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,26.777778,17.0,33.0,0.0,,-4.111111,12.842149
YE,2020-10-22,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,3,2,,,2064,600,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,29,42,38,15,10,3,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,25.888889,17.277778,33.722222,0.0,,0.888889,19.54455
YE,2020-10-23,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,,,,,,,YE,YEM,0,0,0,,,2064,600,,,,,,,,,,,,29825967,15024985,14800983,18292399,10869523,2874373,2874373,56492.0,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,81343,20335,100542,27591261663,968,0.369,305092,15.5,48.0,,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,,0.7852,,72.039467,58.321163,24,45,33,7,2,4,0,0,0,0,0,2,2,4,0,0,0,0,1,1,1,0,0,1,0,33.33,41136099999,238.027608,24.555556,15.111111,32.111111,0.0,,-4.555556,14.170474
