key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
DZ,2020-10-01,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,157,8,,,51847,1749,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,,,,,,,,,
DZ,2020-10-02,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,148,7,,,51995,1756,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,34.027778,25.5,41.666667,0.0,,1.805556,13.126586
DZ,2020-10-03,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,141,4,,,52136,1760,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,32.925926,24.537037,40.740741,0.0,,1.333333,13.543581
DZ,2020-10-04,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,134,8,,,52270,1768,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,31.981481,24.574074,39.425926,0.0,,3.37037,16.629494
DZ,2020-10-05,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,129,5,,,52399,1773,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,31.958333,24.347222,39.402778,0.0,,4.597222,18.107368
DZ,2020-10-06,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,121,6,,,52520,1779,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,30.888889,24.125,38.430556,0.0,,2.527778,16.686494
DZ,2020-10-07,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,138,4,,,52658,1783,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,27.972222,21.847222,33.486111,0.0,,4.972222,23.411403
DZ,2020-10-08,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,146,6,,,52804,1789,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,27.736111,21.5,34.305556,0.0,,7.263889,27.477909
DZ,2020-10-09,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,136,6,,,52940,1795,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,28.972222,21.902778,35.972222,0.0,,8.180556,27.478311
DZ,2020-10-10,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,132,6,,,53072,1801,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,30.027778,23.958333,36.555556,0.0,,8.986111,27.488809
DZ,2020-10-11,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,153,8,,,53225,1809,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,29.527778,22.569444,36.625,0.0,,7.013889,24.793875
DZ,2020-10-12,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,174,9,,,53399,1818,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,28.833333,21.111111,35.875,0.0,,3.875,20.865663
DZ,2020-10-13,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,53399,1818,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,27.069444,20.541667,34.680556,0.0,,1.097222,18.672602
DZ,2020-10-14,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,378,18,,,53777,1836,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,29.277778,21.097222,38.152778,0.0,,-0.361111,14.801973
DZ,2020-10-15,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,221,5,,,53998,1841,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,29.569444,22.666667,37.194444,0.0,,-1.958333,12.963565
DZ,2020-10-16,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,205,5,,,54203,1846,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,25.833333,18.222222,34.097222,0.0,,-2.5,15.799147
DZ,2020-10-17,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,199,10,,,54402,1856,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,25.402778,18.375,32.875,0.0,,-1.013889,18.407259
DZ,2020-10-18,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,214,9,,,54616,1865,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,25.833333,19.819444,32.527778,0.0,,5.861111,28.156215
DZ,2020-10-19,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,223,8,,,54839,1873,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,24.777778,18.972222,30.916667,0.0,,6.055556,30.298662
DZ,2020-10-20,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,252,7,,,55091,1880,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,25.430556,18.277778,32.555556,0.0,,5.597222,28.199315
DZ,2020-10-21,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,266,8,,,55357,1888,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,2,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.93,60620099999,117.948647,27.041667,20.444444,34.5,0.0,,5.944444,26.234839
DZ,2020-10-22,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,273,9,,,55630,1897,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,27.416667,18.722222,36.833333,0.0,,2.875,20.908851
DZ,2020-10-23,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,55630,1897,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,29.222222,20.472222,38.819444,0.0,,1.541667,17.563279
DZ,2020-10-24,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,55630,1897,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,29.375,21.805556,37.597222,0.0,,3.611111,20.367784
DZ,2020-10-25,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,55630,1897,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,28.333333,22.055556,35.347222,0.0,,5.833333,24.783392
DZ,2020-10-26,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,789,25,,,56419,1922,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,26.208333,19.888889,32.527778,0.0,,6.333333,28.488408
DZ,2020-10-27,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,287,9,,,56706,1931,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,24.638889,18.486111,31.222222,0.0,,3.347222,25.732341
DZ,2020-10-28,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,320,10,,,57026,1941,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,22.847222,16.930556,29.680556,0.0,,0.486111,22.973988
DZ,2020-10-29,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,306,8,,,57332,1949,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,22.125,14.972222,29.402778,0.0,,-0.986111,21.640918
DZ,2020-10-30,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,319,7,,,57651,1956,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,23.611111,16.5,31.402778,0.0,,1.625,23.812367
DZ,2020-10-31,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,291,8,,,57942,1964,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,23.388889,17.194444,30.25,0.0,,1.763889,24.789938
DZ,2020-11-01,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,57942,1964,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,22.819444,16.277778,29.263889,0.0,,0.583333,23.300195
DZ,2020-11-02,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,57942,1964,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,23.069444,16.833333,29.472222,0.0,,1.569444,24.865967
DZ,2020-11-03,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,57942,1964,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,2,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,75.0,60620099999,117.948647,24.111111,17.625,30.944444,0.0,,1.819444,24.45183
DZ,2020-11-04,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,330,9,,,58272,1973,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,1,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,71.3,60620099999,117.948647,24.986111,19.333333,31.694444,0.254,,2.652778,24.113777
DZ,2020-11-05,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,1897,38,,,60169,2011,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,1,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,71.3,60620099999,117.948647,25.0,18.12963,33.0,0.0,,-1.0,17.99529
DZ,2020-11-06,ChIJ0XsDKGqKfg0RovjXq-O-QHE,Q262,country/DZA,DZ,Algeria,,,,,,,DZ,DZA,0,0,0,,,60169,2011,,,,,,,,,,,,43851043,22153807,21697235,11542954,31510100,2729325,2729325,18411.0,0.754,9677490,6731747,6573715,7275235,5448619,3800056,2530542,1237834,467231,116807,575805,169988236398,3948,0.523,192756,28.0,1.0,,2381740,2285675,30195,76.693,15.6,6.7,20.1,102.851,80.672,49.7,14.2,1.9,1.5477,1.7193,258.494293,84.136894,,,,,,,1,1,1,4,2,2,2,4,0,2,0,0,2,1,2,0,0,3,0,71.3,60620099999,117.948647,26.541667,21.097222,33.472222,0.0,,-2.791667,14.468943
